date,World,Afghanistan,Africa,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North America,North Korea,North Macedonia,Northern Mariana Islands,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthelemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Martin (French part),Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Tajikistan,Tanzania,Thailand,Timor,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2023-02-17,1143777.0,248.0,4196.0,51.0,18.0,0.0,6.0,19.0,0.0,0.0,1807.0,170.0,0.0,388449.0,17894.0,32006.0,118.0,0.0,0.0,74.0,0.0,0.0,7962.0,24.0,5.0,6.0,3.0,1182.0,3.0,69.0,80.0,52998.0,0.0,616.0,269.0,0.0,35.0,5.0,64.0,10333.0,3.0,0.0,0.0,9.0,10279.0,126415.0,707.0,5.0,4.0,3.0,4207.0,61.0,385.0,33.0,1.0,1516.0,5421.0,65.0,910.0,0.0,0.0,125.0,530.0,32.0,0.0,15.0,0.0,328.0,15.0,95.0,358380.0,228993.0,0.0,0.0,12.0,582.0,22545.0,0.0,0.0,0.0,1.0,3082.0,86595.0,8.0,15.0,11222.0,0.0,0.0,56.0,32.0,2135.0,53.0,13.0,1.0,44.0,0.0,813520.0,435.0,830.0,115.0,796.0,1494.0,1012.0,0.0,752.0,0.0,3006.0,28347.0,160.0,161338.0,0.0,0.0,605.0,25.0,0.0,113.0,128.0,12.0,10.0,194.0,654.0,0.0,12.0,4.0,15.0,1794.0,1339.0,13267.0,940.0,0.0,40.0,1556.0,2.0,50.0,82.0,11.0,51.0,0.0,315.0,0.0,20194.0,159.0,1338.0,12.0,7.0,407.0,0.0,38.0,95.0,14.0,62.0,306.0,17.0,2851.0,10.0,7272.0,15.0,0.0,0.0,0.0,297745.0,0.0,101.0,0.0,299.0,25723.0,0.0,160.0,1.0,0.0,444.0,4.0,68.0,1137.0,774.0,0.0,9812.0,1646.0,4730.0,273.0,0.0,3200.0,89559.0,22.0,4.0,0.0,4.0,46.0,4.0,2.0,2.0,13.0,41.0,0.0,383.0,4.0,4701.0,0.0,0.0,1007.0,0.0,563.0,1238.0,0.0,2.0,1781.0,69280.0,83173.0,0.0,6074.0,12.0,3.0,0.0,929.0,971.0,0.0,0.0,58.0,392.0,2.0,7.0,0.0,6.0,312.0,129.0,0.0,0.0,7.0,0.0,14.0,5283.0,609.0,26238.0,254372.0,44.0,315479.0,501.0,123.0,0.0,0.0,27.0,159.0,0.0,0.0,627.0,360.0
2023-02-18,1118303.0,244.0,4272.0,64.0,15.0,0.0,6.0,19.0,0.0,0.0,1807.0,170.0,0.0,356084.0,17894.0,32969.0,125.0,0.0,0.0,70.0,0.0,0.0,8372.0,24.0,5.0,6.0,3.0,1192.0,3.0,73.0,80.0,52890.0,0.0,616.0,269.0,0.0,35.0,3.0,64.0,10322.0,4.0,0.0,0.0,9.0,10315.0,106786.0,707.0,5.0,4.0,4.0,4471.0,52.0,370.0,34.0,1.0,1516.0,5732.0,65.0,891.0,0.0,0.0,112.0,530.0,31.0,0.0,15.0,0.0,328.0,15.0,100.0,364737.0,231799.0,0.0,0.0,12.0,570.0,22545.0,0.0,0.0,0.0,1.0,3009.0,86595.0,8.0,15.0,11222.0,0.0,0.0,56.0,33.0,2239.0,53.0,13.0,1.0,44.0,0.0,804718.0,400.0,830.0,115.0,781.0,1484.0,1023.0,0.0,771.0,0.0,3031.0,28760.0,160.0,151329.0,0.0,0.0,601.0,25.0,0.0,125.0,128.0,12.0,9.0,194.0,661.0,0.0,7.0,4.0,15.0,1906.0,1353.0,13300.0,940.0,3.0,40.0,1542.0,6.0,58.0,82.0,11.0,51.0,0.0,318.0,0.0,19984.0,159.0,1338.0,7.0,5.0,407.0,0.0,38.0,95.0,20.0,62.0,306.0,20.0,2851.0,10.0,7272.0,15.0,0.0,130.0,0.0,297751.0,0.0,101.0,0.0,303.0,25720.0,0.0,176.0,0.0,0.0,444.0,0.0,596.0,1126.0,774.0,0.0,10492.0,1646.0,4638.0,273.0,0.0,3200.0,92032.0,22.0,4.0,0.0,3.0,46.0,4.0,2.0,2.0,13.0,39.0,0.0,386.0,3.0,4820.0,0.0,0.0,568.0,0.0,571.0,1238.0,0.0,2.0,1781.0,69735.0,81149.0,0.0,6074.0,11.0,12.0,0.0,865.0,971.0,0.0,0.0,48.0,203.0,1.0,5.0,0.0,6.0,312.0,129.0,0.0,0.0,7.0,0.0,14.0,5283.0,583.0,27171.0,254372.0,43.0,298759.0,501.0,123.0,0.0,0.0,27.0,159.0,0.0,0.0,627.0,308.0
2023-02-19,1145637.0,230.0,3924.0,69.0,16.0,0.0,6.0,19.0,0.0,0.0,1172.0,170.0,0.0,356149.0,17894.0,33324.0,128.0,0.0,0.0,71.0,211.0,0.0,8813.0,24.0,5.0,6.0,4.0,974.0,2.0,87.0,52.0,57343.0,0.0,616.0,335.0,0.0,0.0,3.0,64.0,10322.0,4.0,0.0,0.0,9.0,10378.0,118748.0,707.0,5.0,4.0,4.0,4471.0,51.0,376.0,30.0,1.0,1516.0,5722.0,65.0,880.0,0.0,0.0,157.0,385.0,31.0,0.0,15.0,0.0,322.0,41.0,98.0,389498.0,249985.0,0.0,0.0,12.0,580.0,24116.0,0.0,0.0,0.0,1.0,2997.0,97850.0,8.0,15.0,13028.0,0.0,0.0,56.0,33.0,2072.0,53.0,13.0,1.0,25.0,0.0,811465.0,347.0,830.0,101.0,799.0,1416.0,1069.0,0.0,791.0,0.0,3097.0,29146.0,160.0,141082.0,0.0,0.0,618.0,25.0,0.0,127.0,182.0,22.0,9.0,171.0,694.0,0.0,7.0,4.0,15.0,1907.0,1318.0,15125.0,884.0,3.0,40.0,1495.0,6.0,62.0,90.0,11.0,51.0,0.0,316.0,0.0,19702.0,0.0,2834.0,7.0,1.0,595.0,0.0,39.0,95.0,35.0,62.0,306.0,18.0,3949.0,10.0,7272.0,15.0,0.0,130.0,0.0,297338.0,0.0,118.0,0.0,296.0,25561.0,0.0,163.0,0.0,0.0,356.0,0.0,596.0,1088.0,914.0,0.0,10603.0,1544.0,4574.0,427.0,0.0,4126.0,93918.0,22.0,4.0,0.0,3.0,46.0,4.0,2.0,2.0,13.0,43.0,0.0,388.0,3.0,4966.0,0.0,0.0,244.0,0.0,555.0,1653.0,0.0,2.0,1470.0,73163.0,79372.0,0.0,6051.0,13.0,12.0,0.0,823.0,971.0,0.0,0.0,48.0,203.0,1.0,5.0,0.0,6.0,312.0,129.0,0.0,0.0,7.0,0.0,26.0,7344.0,631.0,27948.0,254372.0,33.0,317557.0,280.0,128.0,0.0,0.0,215.0,155.0,0.0,0.0,627.0,295.0
2023-02-20,1153569.0,124.0,3689.0,66.0,16.0,0.0,6.0,19.0,0.0,0.0,1172.0,230.0,0.0,362331.0,17825.0,33890.0,123.0,0.0,0.0,76.0,211.0,0.0,8959.0,24.0,0.0,6.0,4.0,802.0,2.0,92.0,52.0,56841.0,0.0,616.0,335.0,0.0,22.0,4.0,93.0,10322.0,2.0,0.0,0.0,14.0,10569.0,121867.0,707.0,1.0,0.0,5.0,4471.0,46.0,371.0,32.0,1.0,1516.0,5734.0,38.0,865.0,0.0,0.0,166.0,385.0,31.0,0.0,15.0,0.0,322.0,41.0,100.0,392618.0,250999.0,0.0,0.0,12.0,565.0,24116.0,0.0,86.0,0.0,2.0,2971.0,97850.0,15.0,15.0,13028.0,0.0,0.0,56.0,34.0,2033.0,53.0,0.0,6.0,25.0,47.0,816310.0,347.0,867.0,101.0,840.0,1366.0,1043.0,0.0,770.0,0.0,3121.0,29388.0,160.0,141581.0,0.0,0.0,611.0,26.0,1.0,127.0,182.0,22.0,11.0,171.0,760.0,0.0,7.0,1.0,17.0,1906.0,936.0,14859.0,884.0,3.0,41.0,1521.0,6.0,81.0,90.0,11.0,51.0,0.0,313.0,0.0,19612.0,0.0,2834.0,5.0,2.0,595.0,0.0,48.0,50.0,34.0,35.0,280.0,19.0,3949.0,10.0,7100.0,15.0,1.0,135.0,0.0,296914.0,0.0,118.0,0.0,291.0,25386.0,0.0,171.0,0.0,0.0,356.0,0.0,596.0,1032.0,685.0,0.0,10683.0,1544.0,4558.0,439.0,0.0,4126.0,94988.0,14.0,4.0,0.0,3.0,23.0,4.0,2.0,0.0,16.0,42.0,1.0,392.0,3.0,5192.0,0.0,0.0,3849.0,0.0,553.0,1653.0,0.0,0.0,1470.0,72627.0,78522.0,0.0,6051.0,12.0,12.0,0.0,813.0,1218.0,0.0,0.0,48.0,203.0,1.0,5.0,0.0,6.0,0.0,187.0,0.0,0.0,7.0,0.0,26.0,7344.0,677.0,28515.0,254372.0,33.0,321291.0,280.0,128.0,0.0,0.0,218.0,118.0,0.0,0.0,390.0,279.0
2023-02-21,1147651.0,146.0,3577.0,67.0,16.0,0.0,6.0,12.0,0.0,0.0,1172.0,230.0,0.0,352414.0,17825.0,34164.0,123.0,0.0,0.0,70.0,211.0,0.0,9019.0,24.0,0.0,6.0,4.0,1032.0,2.0,98.0,52.0,57027.0,0.0,551.0,335.0,0.0,27.0,3.0,93.0,10322.0,2.0,0.0,0.0,14.0,10822.0,116691.0,707.0,1.0,0.0,5.0,4471.0,50.0,372.0,30.0,1.0,1516.0,6155.0,38.0,856.0,0.0,0.0,175.0,385.0,31.0,0.0,7.0,0.0,322.0,41.0,90.0,396673.0,252955.0,0.0,0.0,12.0,566.0,24116.0,0.0,86.0,0.0,2.0,2822.0,97850.0,20.0,6.0,13028.0,0.0,0.0,15.0,33.0,2075.0,53.0,0.0,6.0,25.0,47.0,813536.0,347.0,867.0,101.0,858.0,1391.0,1125.0,0.0,781.0,0.0,3236.0,29422.0,160.0,139178.0,0.0,0.0,618.0,26.0,1.0,138.0,182.0,22.0,10.0,171.0,772.0,0.0,4.0,1.0,17.0,2000.0,958.0,15179.0,884.0,3.0,41.0,1524.0,6.0,85.0,90.0,11.0,68.0,0.0,249.0,0.0,19672.0,0.0,2834.0,4.0,2.0,595.0,0.0,47.0,50.0,31.0,35.0,126.0,17.0,3949.0,10.0,7100.0,15.0,1.0,135.0,0.0,296451.0,0.0,118.0,0.0,275.0,25218.0,0.0,166.0,0.0,0.0,356.0,0.0,596.0,1040.0,708.0,0.0,11797.0,1544.0,4009.0,524.0,0.0,4126.0,96439.0,14.0,1.0,0.0,3.0,23.0,7.0,0.0,0.0,3.0,37.0,1.0,388.0,3.0,5337.0,0.0,0.0,3849.0,0.0,553.0,1653.0,0.0,0.0,1470.0,73317.0,76031.0,0.0,6051.0,10.0,18.0,0.0,768.0,1218.0,0.0,0.0,48.0,203.0,1.0,3.0,0.0,6.0,0.0,187.0,0.0,0.0,7.0,0.0,26.0,7344.0,673.0,29031.0,254372.0,33.0,317834.0,280.0,128.0,0.0,0.0,231.0,121.0,0.0,0.0,390.0,238.0
2023-02-22,1112064.0,127.0,3524.0,79.0,12.0,0.0,6.0,12.0,0.0,0.0,1172.0,230.0,18.0,334612.0,17825.0,34292.0,144.0,0.0,0.0,64.0,211.0,0.0,9270.0,19.0,0.0,6.0,4.0,1074.0,2.0,101.0,52.0,36782.0,0.0,551.0,335.0,0.0,29.0,7.0,93.0,10322.0,3.0,0.0,0.0,14.0,11072.0,113376.0,707.0,1.0,0.0,5.0,4471.0,49.0,379.0,28.0,6.0,1516.0,6429.0,38.0,865.0,0.0,0.0,174.0,385.0,31.0,0.0,7.0,0.0,322.0,41.0,96.0,399087.0,254596.0,0.0,0.0,12.0,588.0,24116.0,0.0,86.0,0.0,2.0,2745.0,97850.0,12.0,6.0,13028.0,0.0,0.0,15.0,36.0,2081.0,62.0,0.0,6.0,19.0,47.0,800949.0,207.0,867.0,101.0,881.0,1340.0,1296.0,0.0,766.0,0.0,3294.0,29487.0,0.0,126518.0,0.0,0.0,608.0,26.0,1.0,142.0,182.0,22.0,12.0,171.0,781.0,0.0,3.0,1.0,17.0,2059.0,965.0,15260.0,884.0,3.0,41.0,1508.0,6.0,103.0,90.0,28.0,68.0,0.0,203.0,0.0,19693.0,0.0,2834.0,3.0,2.0,595.0,0.0,56.0,50.0,28.0,35.0,126.0,16.0,3949.0,0.0,7100.0,11.0,1.0,135.0,0.0,296242.0,0.0,118.0,0.0,284.0,25245.0,0.0,185.0,0.0,0.0,356.0,17.0,596.0,1031.0,784.0,0.0,12691.0,1544.0,4076.0,406.0,0.0,4126.0,96957.0,14.0,1.0,0.0,1.0,23.0,7.0,2.0,0.0,3.0,45.0,1.0,379.0,7.0,5524.0,0.0,0.0,3849.0,4.0,565.0,1653.0,0.0,0.0,1470.0,53353.0,74156.0,0.0,6051.0,8.0,18.0,0.0,703.0,1218.0,0.0,0.0,48.0,203.0,0.0,4.0,0.0,6.0,0.0,187.0,0.0,0.0,7.0,0.0,26.0,7344.0,692.0,29055.0,254372.0,15.0,294735.0,280.0,128.0,0.0,0.0,235.0,80.0,0.0,0.0,390.0,204.0
2023-02-23,1100869.0,136.0,3459.0,97.0,10.0,0.0,9.0,12.0,0.0,0.0,1172.0,230.0,18.0,319531.0,17825.0,34858.0,151.0,0.0,0.0,56.0,211.0,0.0,9505.0,19.0,0.0,6.0,4.0,791.0,2.0,102.0,52.0,38662.0,0.0,551.0,335.0,0.0,31.0,8.0,93.0,10322.0,3.0,0.0,0.0,14.0,11657.0,109912.0,0.0,1.0,0.0,3.0,4471.0,47.0,293.0,29.0,5.0,1516.0,6606.0,38.0,836.0,0.0,0.0,172.0,385.0,31.0,0.0,7.0,0.0,322.0,41.0,80.0,400848.0,256033.0,0.0,0.0,12.0,607.0,24116.0,0.0,86.0,0.0,2.0,2660.0,97850.0,12.0,6.0,13028.0,0.0,0.0,15.0,29.0,2058.0,62.0,0.0,6.0,10.0,47.0,791513.0,412.0,867.0,101.0,948.0,1336.0,1378.0,0.0,721.0,0.0,3417.0,29315.0,131.0,116400.0,0.0,0.0,592.0,35.0,1.0,148.0,182.0,22.0,11.0,171.0,840.0,0.0,3.0,1.0,17.0,2026.0,968.0,15281.0,884.0,3.0,41.0,1500.0,6.0,109.0,90.0,17.0,68.0,0.0,148.0,0.0,20091.0,0.0,2834.0,4.0,1.0,595.0,0.0,58.0,50.0,28.0,35.0,126.0,13.0,3949.0,0.0,7100.0,11.0,1.0,135.0,0.0,297128.0,0.0,118.0,0.0,285.0,25228.0,0.0,164.0,0.0,0.0,356.0,20.0,596.0,874.0,708.0,0.0,13527.0,1544.0,4004.0,441.0,0.0,4126.0,96938.0,14.0,1.0,0.0,0.0,23.0,7.0,2.0,0.0,3.0,42.0,1.0,366.0,7.0,5845.0,0.0,0.0,3849.0,4.0,572.0,1653.0,0.0,0.0,1470.0,54674.0,72482.0,0.0,6051.0,8.0,18.0,0.0,665.0,1218.0,0.0,0.0,48.0,203.0,0.0,6.0,0.0,6.0,226.0,187.0,0.0,0.0,0.0,0.0,26.0,7344.0,715.0,29050.0,254372.0,46.0,292954.0,280.0,128.0,0.0,0.0,247.0,85.0,0.0,0.0,390.0,193.0
2023-02-24,837033.0,123.0,3386.0,97.0,8.0,0.0,9.0,12.0,0.0,0.0,1172.0,230.0,18.0,309447.0,17825.0,35719.0,157.0,0.0,0.0,52.0,211.0,0.0,9625.0,19.0,0.0,8.0,4.0,665.0,2.0,99.0,52.0,36440.0,0.0,551.0,335.0,0.0,31.0,8.0,93.0,10322.0,3.0,0.0,0.0,14.0,12299.0,107496.0,689.0,3.0,0.0,3.0,4471.0,40.0,214.0,32.0,5.0,2062.0,6899.0,38.0,847.0,0.0,0.0,174.0,385.0,31.0,0.0,0.0,0.0,322.0,41.0,70.0,402503.0,258898.0,0.0,0.0,13.0,616.0,24116.0,0.0,86.0,0.0,2.0,2628.0,97850.0,12.0,9.0,13028.0,0.0,0.0,15.0,29.0,2158.0,62.0,0.0,6.0,8.0,47.0,533023.0,355.0,867.0,101.0,961.0,1357.0,1208.0,0.0,742.0,0.0,3443.0,29438.0,131.0,110246.0,0.0,0.0,563.0,38.0,1.0,148.0,182.0,22.0,8.0,171.0,887.0,0.0,1.0,1.0,17.0,2284.0,943.0,14997.0,884.0,3.0,41.0,1443.0,6.0,109.0,90.0,17.0,68.0,0.0,107.0,0.0,20272.0,0.0,2834.0,5.0,2.0,595.0,0.0,57.0,50.0,29.0,35.0,126.0,9.0,3949.0,0.0,7100.0,11.0,1.0,135.0,0.0,42835.0,0.0,118.0,0.0,286.0,25240.0,0.0,133.0,0.0,0.0,356.0,31.0,596.0,830.0,739.0,0.0,14259.0,1544.0,3835.0,526.0,0.0,4126.0,95408.0,14.0,1.0,0.0,0.0,23.0,7.0,2.0,0.0,3.0,44.0,1.0,344.0,7.0,6199.0,0.0,0.0,3849.0,4.0,565.0,1653.0,0.0,0.0,1470.0,53621.0,71097.0,0.0,6051.0,8.0,18.0,0.0,642.0,1218.0,0.0,0.0,48.0,203.0,0.0,6.0,0.0,6.0,226.0,187.0,0.0,0.0,0.0,0.0,26.0,7344.0,721.0,29012.0,0.0,63.0,287917.0,280.0,128.0,0.0,0.0,257.0,84.0,0.0,0.0,390.0,185.0
2023-02-25,1090205.0,153.0,3298.0,90.0,12.0,0.0,9.0,12.0,0.0,0.0,1172.0,230.0,18.0,296620.0,17825.0,36409.0,157.0,0.0,0.0,53.0,211.0,0.0,9697.0,19.0,0.0,8.0,4.0,622.0,2.0,96.0,52.0,38431.0,0.0,551.0,335.0,0.0,37.0,8.0,93.0,9670.0,2.0,0.0,0.0,14.0,12933.0,107496.0,689.0,3.0,0.0,2.0,5109.0,60.0,165.0,31.0,5.0,2062.0,6955.0,38.0,857.0,0.0,0.0,183.0,385.0,30.0,0.0,0.0,0.0,322.0,41.0,99.0,399051.0,260229.0,0.0,0.0,13.0,651.0,24116.0,0.0,86.0,0.0,2.0,2559.0,97850.0,12.0,9.0,13028.0,0.0,0.0,15.0,23.0,1909.0,62.0,0.0,6.0,8.0,47.0,788251.0,250.0,867.0,101.0,1024.0,1349.0,1083.0,0.0,691.0,0.0,3553.0,29478.0,131.0,98152.0,0.0,0.0,564.0,40.0,1.0,156.0,182.0,22.0,8.0,171.0,895.0,0.0,0.0,1.0,17.0,2207.0,1019.0,14704.0,884.0,13.0,41.0,1374.0,3.0,105.0,90.0,17.0,68.0,0.0,69.0,0.0,20322.0,0.0,2834.0,5.0,2.0,595.0,0.0,69.0,50.0,23.0,35.0,126.0,7.0,3949.0,0.0,7100.0,11.0,1.0,5.0,0.0,309611.0,0.0,118.0,0.0,289.0,25234.0,0.0,155.0,1.0,0.0,356.0,31.0,824.0,785.0,739.0,0.0,14824.0,1544.0,3765.0,526.0,0.0,4126.0,91161.0,14.0,1.0,0.0,0.0,23.0,7.0,2.0,0.0,3.0,49.0,1.0,343.0,7.0,6161.0,0.0,0.0,3849.0,4.0,604.0,1653.0,0.0,0.0,1470.0,56390.0,70369.0,0.0,6051.0,8.0,22.0,0.0,643.0,1218.0,0.0,0.0,23.0,204.0,0.0,8.0,0.0,6.0,226.0,187.0,0.0,0.0,0.0,0.0,26.0,7344.0,765.0,28508.0,267168.0,51.0,286079.0,280.0,128.0,0.0,0.0,261.0,82.0,0.0,0.0,390.0,208.0
2023-02-26,1072826.0,165.0,2954.0,93.0,14.0,0.0,9.0,12.0,0.0,0.0,817.0,230.0,18.0,263184.0,17825.0,37763.0,154.0,0.0,0.0,58.0,0.0,0.0,9732.0,19.0,0.0,8.0,5.0,804.0,5.0,88.0,31.0,32849.0,0.0,551.0,453.0,0.0,37.0,8.0,93.0,9670.0,2.0,0.0,0.0,14.0,13526.0,77670.0,689.0,5.0,0.0,2.0,5109.0,73.0,105.0,35.0,5.0,2062.0,6969.0,38.0,823.0,0.0,0.0,132.0,284.0,30.0,0.0,0.0,0.0,271.0,0.0,100.0,421101.0,284290.0,0.0,0.0,13.0,684.0,26274.0,0.0,86.0,0.0,2.0,2531.0,113434.0,12.0,9.0,14967.0,0.0,0.0,15.0,23.0,1868.0,62.0,0.0,6.0,9.0,47.0,808327.0,352.0,867.0,117.0,1100.0,1413.0,1037.0,0.0,650.0,0.0,3552.0,29177.0,131.0,95874.0,0.0,0.0,568.0,41.0,1.0,173.0,0.0,40.0,8.0,158.0,878.0,0.0,0.0,1.0,17.0,2194.0,1043.0,17486.0,1428.0,13.0,41.0,1367.0,3.0,102.0,139.0,17.0,68.0,0.0,34.0,0.0,20305.0,0.0,3702.0,5.0,2.0,634.0,0.0,71.0,50.0,10.0,35.0,126.0,7.0,4627.0,0.0,7100.0,11.0,1.0,5.0,0.0,309238.0,0.0,156.0,254.0,286.0,25489.0,0.0,138.0,1.0,0.0,259.0,32.0,824.0,751.0,738.0,0.0,14971.0,1568.0,3700.0,372.0,0.0,5211.0,86502.0,14.0,1.0,0.0,0.0,23.0,7.0,2.0,0.0,3.0,46.0,1.0,354.0,7.0,6062.0,0.0,0.0,3849.0,4.0,620.0,2046.0,0.0,0.0,1193.0,50859.0,69307.0,0.0,6455.0,6.0,22.0,0.0,642.0,1218.0,0.0,0.0,23.0,204.0,0.0,8.0,0.0,6.0,226.0,187.0,0.0,0.0,0.0,0.0,40.0,9792.0,771.0,27840.0,267168.0,51.0,245815.0,257.0,129.0,0.0,0.0,49.0,85.0,0.0,0.0,390.0,206.0
2023-02-27,1098244.0,171.0,2967.0,89.0,15.0,0.0,9.0,12.0,0.0,0.0,817.0,356.0,18.0,287138.0,18261.0,38548.0,160.0,0.0,0.0,54.0,0.0,0.0,9763.0,19.0,8.0,8.0,5.0,996.0,5.0,84.0,31.0,34092.0,0.0,1257.0,453.0,0.0,15.0,7.0,120.0,9670.0,4.0,0.0,0.0,3.0,14015.0,101798.0,689.0,5.0,10.0,1.0,5109.0,73.0,397.0,35.0,5.0,2062.0,6968.0,31.0,821.0,0.0,0.0,109.0,284.0,30.0,0.0,0.0,0.0,271.0,0.0,94.0,419380.0,285415.0,0.0,0.0,13.0,687.0,26274.0,0.0,0.0,0.0,2.0,2521.0,113434.0,5.0,9.0,14967.0,0.0,0.0,15.0,24.0,1965.0,62.0,0.0,0.0,9.0,0.0,810169.0,352.0,957.0,117.0,1165.0,1446.0,1107.0,0.0,647.0,0.0,3694.0,28939.0,131.0,94034.0,0.0,0.0,561.0,17.0,0.0,197.0,0.0,40.0,5.0,158.0,812.0,0.0,0.0,3.0,28.0,2199.0,829.0,17863.0,1428.0,13.0,21.0,1388.0,3.0,84.0,139.0,17.0,68.0,1.0,289.0,0.0,20274.0,77.0,3702.0,5.0,1.0,634.0,0.0,62.0,66.0,13.0,26.0,37.0,8.0,4627.0,0.0,7832.0,11.0,0.0,0.0,0.0,309186.0,0.0,156.0,254.0,284.0,26561.0,0.0,228.0,1.0,0.0,259.0,32.0,824.0,965.0,710.0,0.0,15123.0,1568.0,3668.0,531.0,0.0,5211.0,84006.0,10.0,1.0,0.0,0.0,0.0,7.0,2.0,1.0,9.0,44.0,0.0,370.0,7.0,5955.0,0.0,0.0,4471.0,4.0,627.0,2046.0,0.0,0.0,1193.0,53011.0,69009.0,0.0,6455.0,6.0,22.0,0.0,646.0,1360.0,0.0,0.0,23.0,204.0,0.0,10.0,0.0,3.0,226.0,169.0,0.0,0.0,6.0,0.0,40.0,9792.0,783.0,27432.0,267168.0,51.0,269229.0,257.0,129.0,0.0,0.0,63.0,91.0,0.0,0.0,247.0,206.0
